# conflictIndex, flightIndex1, flightIndex2, lat1, lon1, time1, lat2, lon2, time2
1031, 557, 493, 41.804474, 12.250797, 572.000000, 41.804474, 12.250797, 603.000000
1032, 473, 456, 41.804474, 12.250797, 610.000000, 41.804474, 12.250797, 594.000000
1033, 493, 456, 41.804474, 12.250797, 603.000000, 41.804474, 12.250797, 594.000000
1034, 493, 473, 42.170372, 12.086992, 606.000000, 42.169571, 12.086672, 613.000000
1035, 507, 456, 41.804474, 12.250797, 628.000000, 41.804474, 12.250797, 594.000000
1036, 564, 473, 41.922153, 12.185938, 669.000000, 41.926228, 12.196332, 611.000000
1037, 564, 583, 42.157310, 12.055408, 671.000000, 42.162746, 12.041145, 729.000000
1038, 583, 541, 41.804474, 12.250797, 726.000000, 41.804474, 12.250797, 683.000000
1039, 773, 843, 41.804474, 12.250797, 1737.000000, 41.804474, 12.250797, 1764.000000
1040, 699, 837, 41.891804, 11.996133, 1770.000000, 41.894932, 12.000011, 1762.000000
1041, 699, 722, 41.804474, 12.250797, 1772.000000, 41.804474, 12.250797, 1733.000000
1042, 90, 0, 42.288921, 16.275583, 710.000000, 42.288921, 16.275583, 690.000000
1043, 87, 208, 42.120205, 16.683424, 698.000000, 42.120205, 16.683424, 642.000000
1044, 225, 208, 42.120205, 16.683424, 666.000000, 42.120205, 16.683424, 642.000000
1045, 234, 90, 42.162437, 16.636816, 692.000000, 42.162437, 16.636816, 712.000000
1046, 90, 665, 41.839615, 17.536600, 717.000000, 41.839615, 17.536600, 697.000000
1047, 621, 0, 42.395584, -120.739090, 1262.000000, 42.395222, -120.886757, 1320.000000
1048, 430, 0, 42.362720, -110.493500, 1172.000000, 42.362720, -110.493500, 1221.000000
1049, 174, 201, 42.367393, -108.401718, 113.000000, 42.367393, -108.401718, 130.000000
1050, 271, 269, 42.460419, -87.471870, 861.000000, 42.462467, -87.459488, 863.000000
1051, 359, 386, 42.453651, -87.467293, 1013.000000, 42.450882, -87.431076, 1027.000000
1052, 367, 402, 42.700859, -87.232834, 1022.000000, 42.705269, -87.250595, 1041.000000
1053, 404, 402, 42.605373, -87.336617, 1060.000000, 42.598385, -87.350693, 1042.000000
1054, 418, 402, 42.595097, -87.329842, 1067.000000, 42.598385, -87.350693, 1042.000000
1055, 424, 479, 42.419155, -87.507172, 1067.000000, 42.419155, -87.507172, 1121.000000
1056, 529, 493, 42.588497, -87.340263, 1183.000000, 42.588928, -87.321686, 1149.000000
1057, 351, 0, 42.401680, -85.129356, 989.000000, 42.404240, -85.330978, 999.000000
1058, 36, 26, 42.387428, -84.838150, 85.000000, 42.388500, -84.795677, 60.000000
1059, 36, 119, 42.387428, -84.838150, 85.000000, 42.387428, -84.838150, 86.000000
1060, 119, 26, 42.363564, -85.025299, 85.000000, 42.365295, -84.976585, 59.000000
1061, 95, 244, 42.338703, -84.990112, 338.000000, 42.338703, -84.990112, 326.000000
1062, 911, 847, 42.379574, -84.911285, 1429.000000, 42.387428, -84.838150, 1380.000000
1063, 26, 102, 42.457287, -84.252693, 63.000000, 42.458057, -84.277565, 88.000000
1064, 119, 102, 42.458057, -84.277565, 89.000000, 42.458057, -84.277565, 88.000000
1065, 120, 171, 42.413548, -84.259651, 180.000000, 42.412922, -84.209793, 124.000000
1066, 163, 171, 42.372486, -84.569740, 122.000000, 42.371128, -84.634590, 178.000000
1067, 163, 102, 42.412922, -84.209793, 124.000000, 42.411049, -84.651054, 86.000000
1068, 244, 194, 42.491512, -83.669533, 333.000000, 42.491512, -83.669533, 345.000000
1069, 26, 36, 42.549992, -83.530167, 67.000000, 42.552807, -83.533783, 92.000000
1070, 119, 36, 42.552807, -83.533783, 93.000000, 42.552807, -83.533783, 92.000000
1071, 120, 163, 42.520866, -83.327042, 185.000000, 42.515446, -83.313049, 129.000000
1072, 244, 95, 42.536053, -83.294403, 335.000000, 42.536053, -83.294403, 347.000000
1073, 325, 0, 42.358940, -83.227745, 966.000000, 42.363945, -83.232925, 1018.000000
1074, 26, 36, 42.644356, -82.808891, 71.000000, 42.648727, -82.792442, 96.000000
1075, 119, 36, 42.648727, -82.792442, 97.000000, 42.648727, -82.792442, 96.000000
1076, 244, 194, 42.602932, -82.733307, 338.000000, 42.602932, -82.733307, 350.000000
1077, 913, 942, 42.555851, -82.837746, 1417.000000, 42.560165, -82.810837, 1466.000000
1078, 244, 95, 42.647427, -82.361031, 340.000000, 42.647427, -82.361031, 352.000000
1079, 244, 95, 42.714325, -81.804085, 343.000000, 42.714325, -81.804085, 355.000000
1080, 244, 194, 42.782703, -81.247398, 346.000000, 42.782703, -81.247398, 358.000000
1081, 152, 0, 42.606934, -77.650124, 113.000000, 42.606934, -77.650124, 149.000000
1082, 152, 0, 42.741959, -77.300690, 115.000000, 42.741959, -77.300690, 151.000000
1083, 440, 475, 42.418957, -76.985870, 1078.000000, 42.419212, -76.851929, 1107.000000
1084, 539, 608, 42.549080, -74.226028, 1148.000000, 42.549080, -74.226028, 1204.000000
1085, 608, 539, 42.549080, -74.226028, 1204.000000, 42.549080, -74.226028, 1148.000000
1086, 281, 293, 42.399143, -73.659081, 910.000000, 42.406651, -73.344048, 913.000000
1087, 341, 293, 42.398865, -73.707039, 953.000000, 42.406651, -73.344048, 913.000000
1088, 491, 1105, 42.357365, -73.758766, 1136.000000, 42.363518, -73.774811, 1114.000000
1089, 289, 353, 42.552399, -73.459442, 932.000000, 42.555115, -73.437973, 972.000000
1090, 335, 353, 42.448132, -73.418137, 958.000000, 42.451897, -73.479469, 973.000000
1091, 352, 314, 42.423344, -73.297699, 957.000000, 42.421421, -72.598663, 951.000000
1092, 347, 314, 42.416443, -73.122253, 965.000000, 42.421421, -72.598663, 951.000000
1093, 375, 314, 42.421703, -73.292953, 983.000000, 42.421421, -72.598663, 951.000000
1094, 391, 353, 42.448250, -73.324821, 994.000000, 42.451897, -73.479469, 973.000000
1095, 403, 353, 42.459896, -73.514526, 1012.000000, 42.451897, -73.479469, 973.000000
1096, 306, 0, 42.311935, -72.829155, 929.000000, 42.314842, -72.770615, 885.000000
1097, 314, 306, 42.421421, -72.598663, 951.000000, 42.413246, -72.770729, 928.000000
1098, 323, 685, 42.362679, -73.008522, 970.000000, 42.362103, -72.982986, 1026.000000
1099, 549, 585, 42.453636, -72.734467, 1160.000000, 42.453636, -72.734467, 1217.000000
1100, 589, 588, 42.418358, -73.068443, 1222.000000, 42.415466, -73.224243, 1234.000000
1101, 705, 735, 42.380539, -72.962936, 1396.000000, 42.377975, -72.916428, 1389.000000
1102, 859, 735, 42.373516, -73.019707, 1435.000000, 42.377975, -72.916428, 1389.000000
1103, 770, 41, 42.412621, -72.189896, 1492.000000, 42.417923, -71.915489, 1441.000000
1104, 43, 138, 42.368458, -71.949280, 121.000000, 42.368458, -71.949280, 162.000000
1105, 103, 138, 42.365311, -72.041428, 162.000000, 42.368458, -71.949280, 162.000000
1106, 133, 138, 42.374268, -71.809639, 169.000000, 42.368458, -71.949280, 162.000000
1107, 25, 164, 42.393101, -71.654121, 203.000000, 42.387680, -71.943184, 235.000000
1108, 89, 342, 42.666119, -71.617279, 320.000000, 42.666119, -71.617279, 307.000000
1109, 817, 929, 42.323109, -72.085129, 1381.000000, 42.323109, -72.085129, 1440.000000
1110, 817, 788, 42.417923, -71.915489, 1382.000000, 42.417366, -72.296585, 1358.000000
1111, 817, 937, 42.511684, -71.745087, 1383.000000, 42.511684, -71.745087, 1442.000000
1112, 929, 860, 42.417923, -71.915489, 1441.000000, 42.422157, -71.164177, 1384.000000
1113, 37, 9, 42.395157, -71.204239, 88.000000, 42.393967, -71.395691, 30.000000
1114, 44, 63, 42.451878, -71.200577, 105.000000, 42.455601, -71.152756, 141.000000
1115, 46, 47, 42.301617, -71.556290, 107.000000, 42.304008, -71.538063, 111.000000
1116, 57, 63, 42.454201, -71.147163, 99.000000, 42.455601, -71.152756, 141.000000
1117, 184, 47, 42.301617, -71.556290, 111.000000, 42.304008, -71.538063, 111.000000
1118, 52, 40, 42.416534, -71.168068, 123.000000, 42.414772, -70.851433, 91.000000
1119, 53, 47, 42.486019, -71.234566, 130.000000, 42.486019, -71.234566, 109.000000
1120, 121, 54, 42.366257, -71.360443, 145.000000, 42.363144, -71.313377, 140.000000
1121, 188, 54, 42.361061, -71.367104, 175.000000, 42.363144, -71.313377, 140.000000
1122, 189, 111, 42.469131, -71.282387, 153.000000, 42.468334, -71.139336, 201.000000
1123, 192, 54, 42.364880, -71.176239, 156.000000, 42.363144, -71.313377, 140.000000
1124, 192, 60, 42.364880, -71.176239, 156.000000, 42.363304, -71.042747, 141.000000
1125, 111, 225, 42.332180, -71.372856, 212.000000, 42.339333, -71.403946, 255.000000
1126, 208, 225, 42.339333, -71.403946, 231.000000, 42.339333, -71.403946, 255.000000
1127, 213, 109, 42.456760, -71.198235, 247.000000, 42.462608, -71.137703, 194.000000
1128, 322, 448, 42.446701, -71.140923, 924.000000, 42.446980, -71.057060, 958.000000
1129, 667, 578, 42.363129, -71.289536, 1215.000000, 42.366081, -71.286964, 1251.000000
1130, 667, 875, 42.462608, -71.137703, 1216.000000, 42.460560, -71.274406, 1167.000000
1131, 709, 578, 42.433750, -71.234947, 1267.000000, 42.428677, -71.173637, 1250.000000
1132, 722, 578, 42.427399, -71.596687, 1280.000000, 42.428677, -71.173637, 1250.000000
1133, 743, 578, 42.422157, -71.164177, 1305.000000, 42.428677, -71.173637, 1250.000000
1134, 790, 850, 42.333496, -71.328140, 1342.000000, 42.333496, -71.328140, 1383.000000
1135, 929, 848, 42.790161, -71.230507, 1445.000000, 42.790161, -71.230507, 1386.000000
1136, 941, 770, 42.393967, -71.395691, 1455.000000, 42.393101, -71.654121, 1464.000000
1137, 39, 58, 42.382454, -70.820969, 90.000000, 42.385567, -70.715286, 135.000000
1138, 156, 44, 42.392525, -71.077438, 107.000000, 42.395157, -71.204239, 88.000000
1139, 60, 77, 42.363304, -71.042747, 141.000000, 42.365879, -70.947456, 199.000000
1140, 69, 77, 42.366554, -70.851265, 165.000000, 42.365879, -70.947456, 199.000000
1141, 70, 77, 42.362972, -71.006416, 151.000000, 42.365879, -70.947456, 199.000000
1142, 71, 77, 42.366554, -70.851265, 175.000000, 42.365879, -70.947456, 199.000000
1143, 72, 77, 42.362972, -71.006416, 160.000000, 42.365879, -70.947456, 199.000000
1144, 117, 77, 42.362972, -71.006416, 156.000000, 42.365879, -70.947456, 199.000000
1145, 134, 77, 42.362972, -71.006416, 173.000000, 42.365879, -70.947456, 199.000000
1146, 157, 77, 42.364628, -70.947830, 162.000000, 42.365879, -70.947456, 199.000000
1147, 191, 77, 42.366554, -70.851265, 165.000000, 42.365879, -70.947456, 199.000000
1148, 78, 77, 42.362972, -71.006416, 189.000000, 42.365879, -70.947456, 199.000000
1149, 78, 207, 42.362972, -71.006416, 189.000000, 42.366554, -70.851265, 247.000000
1150, 107, 77, 42.365490, -70.851944, 196.000000, 42.365879, -70.947456, 199.000000
1151, 107, 207, 42.365490, -70.851944, 196.000000, 42.366554, -70.851265, 247.000000
1152, 180, 77, 42.364628, -70.947830, 194.000000, 42.365879, -70.947456, 199.000000
1153, 180, 207, 42.364628, -70.947830, 194.000000, 42.366554, -70.851265, 247.000000
1154, 182, 77, 42.362972, -71.006416, 199.000000, 42.365879, -70.947456, 199.000000
1155, 182, 207, 42.362972, -71.006416, 199.000000, 42.366554, -70.851265, 247.000000
1156, 198, 207, 42.357407, -70.730682, 235.000000, 42.354797, -70.657516, 246.000000
1157, 205, 77, 42.362999, -70.856995, 199.000000, 42.365879, -70.947456, 199.000000
1158, 205, 207, 42.362999, -70.856995, 199.000000, 42.366554, -70.851265, 247.000000
1159, 207, 77, 42.366554, -70.851265, 247.000000, 42.365879, -70.947456, 199.000000
1160, 217, 77, 42.365490, -70.851944, 242.000000, 42.365879, -70.947456, 199.000000
1161, 217, 207, 42.365490, -70.851944, 242.000000, 42.366554, -70.851265, 247.000000
1162, 227, 77, 42.366554, -70.851265, 258.000000, 42.365879, -70.947456, 199.000000
1163, 227, 207, 42.366554, -70.851265, 258.000000, 42.366554, -70.851265, 247.000000
1164, 316, 882, 42.650764, -70.798904, 950.000000, 42.652332, -70.818031, 899.000000
1165, 842, 387, 42.417450, -71.090607, 1007.000000, 42.410542, -70.924309, 998.000000
1166, 466, 466, 42.362972, -71.006416, 1079.000000, 42.362972, -71.006416, 1058.000000
1167, 468, 445, 42.431278, -70.678734, 1094.000000, 42.435013, -70.956291, 1057.000000
1168, 901, 538, 42.466934, -70.857597, 1120.000000, 42.465679, -70.804092, 1175.000000
1169, 901, 476, 42.554691, -70.693199, 1121.000000, 42.552795, -70.726265, 1102.000000
1170, 620, 476, 42.362972, -71.006416, 1166.000000, 42.362972, -71.006416, 1113.000000
1171, 620, 538, 42.362972, -71.006416, 1166.000000, 42.362972, -71.006416, 1180.000000
1172, 835, 538, 42.364388, -70.927551, 1178.000000, 42.362972, -71.006416, 1180.000000
1173, 851, 762, 42.387440, -70.814529, 1385.000000, 42.384098, -71.103867, 1366.000000
1174, 857, 762, 42.387440, -70.814529, 1387.000000, 42.384098, -71.103867, 1366.000000
1175, 736, 794, 42.426720, -70.919609, 1445.000000, 42.429008, -70.420753, 1488.000000
1176, 799, 877, 42.503510, -70.905548, 1482.000000, 42.507179, -70.889633, 1525.000000
1177, 938, 742, 42.471279, -70.758453, 1455.000000, 42.469414, -70.876228, 1465.000000
1178, 28, 5, 42.643677, -70.339989, 69.000000, 42.643677, -70.339989, 28.000000
1179, 72, 59, 42.531033, -70.445053, 163.000000, 42.530903, -70.440300, 143.000000
1180, 117, 78, 42.642651, -70.496902, 159.000000, 42.642651, -70.496902, 192.000000
1181, 134, 78, 42.642651, -70.496902, 176.000000, 42.642651, -70.496902, 192.000000
1182, 145, 59, 42.530903, -70.440300, 136.000000, 42.530903, -70.440300, 143.000000
1183, 74, 59, 42.530903, -70.440300, 183.000000, 42.530903, -70.440300, 143.000000
1184, 107, 59, 42.735348, -70.168365, 200.000000, 42.737095, -70.170570, 141.000000
1185, 107, 214, 42.735348, -70.168365, 200.000000, 42.737095, -70.170570, 251.000000
1186, 100, 249, 42.540478, -70.412453, 417.000000, 42.540478, -70.412453, 407.000000
1187, 331, 765, 42.387280, -70.448219, 602.000000, 42.391155, -70.597839, 640.000000
1188, 863, 736, 42.532745, -70.547729, 1393.000000, 42.529461, -70.499184, 1430.000000
1189, 96, 245, 42.650291, -69.956291, 365.000000, 42.650291, -69.956291, 348.000000
1190, 92, 218, 42.635429, -69.588913, 318.000000, 42.635429, -69.588913, 303.000000
1191, 116, 193, 42.480598, -66.478165, 159.000000, 42.475471, -66.422729, 202.000000
1192, 38, 193, 42.574352, -66.317238, 198.000000, 42.572357, -66.265488, 203.000000
1193, 662, 694, 42.367207, -66.352867, 1326.000000, 42.369991, -66.369690, 1378.000000
1194, 684, 983, 42.466225, -66.200478, 1370.000000, 42.465275, -66.210609, 1379.000000
1195, 694, 684, 42.654911, -65.891457, 1381.000000, 42.658691, -65.894653, 1372.000000
1196, 704, 949, 42.456814, -64.744286, 1386.000000, 42.458607, -64.842522, 1383.000000
1197, 543, 631, 42.463253, -13.339608, 824.000000, 42.463348, -13.431029, 825.000000
1198, 543, 623, 42.422508, -13.011296, 822.000000, 42.429214, -13.098559, 823.000000
1199, 620, 631, 42.646610, -12.726708, 811.000000, 42.646610, -12.726708, 826.000000
1200, 620, 631, 42.346672, -10.871140, 799.000000, 42.346672, -10.871140, 814.000000
1201, 92, 0, 42.412540, -7.677389, 623.000000, 42.404060, -8.557947, 659.000000
1202, 218, 0, 42.412540, -7.677389, 608.000000, 42.404060, -8.557947, 659.000000
1203, 604, 604, 42.400795, -4.629673, 644.000000, 42.405952, -4.452463, 626.000000
1204, 604, 527, 42.435730, -4.933113, 646.000000, 42.442448, -4.753795, 628.000000
1205, 604, 527, 42.382931, -4.478017, 643.000000, 42.387161, -4.301350, 625.000000
1206, 768, 0, 42.419975, -0.377816, 1305.000000, 42.420059, -0.203082, 1360.000000
1207, 703, 843, 42.385014, 10.750859, 1723.000000, 42.378830, 10.651224, 1760.000000
1208, 773, 0, 42.319912, 10.755841, 1727.000000, 42.316551, 10.829939, 1761.000000
1209, 837, 0, 42.313595, 10.790461, 1755.000000, 42.316551, 10.829939, 1761.000000
1210, 234, 234, 42.768669, 14.811577, 682.000000, 42.768669, 14.811577, 702.000000
1211, 208, 225, 42.648357, 15.033803, 633.000000, 42.648357, 15.033803, 657.000000
1212, 87, 208, 42.590652, 15.218145, 690.000000, 42.590652, 15.218145, 634.000000
1213, 234, 90, 42.653240, 15.181320, 684.000000, 42.653240, 15.181320, 704.000000
1214, 111, 513, 42.341908, 15.790345, 627.000000, 42.342342, 15.674825, 636.000000
1215, 87, 225, 42.477139, 15.587655, 692.000000, 42.477139, 15.587655, 660.000000
1216, 90, 683, 42.474758, 15.731713, 707.000000, 42.474758, 15.731713, 687.000000
1217, 90, 0, 42.351639, 16.094978, 709.000000, 42.351639, 16.094978, 689.000000
1218, 170, 198, 42.462532, 24.972267, 720.000000, 42.456596, 25.097380, 699.000000
1219, 430, 613, 42.901409, -109.896271, 1166.000000, 42.901409, -109.896271, 1215.000000
1220, 512, 613, 42.901409, -109.896271, 1256.000000, 42.901409, -109.896271, 1215.000000
1221, 174, 201, 43.063553, -107.315269, 120.000000, 43.063553, -107.315269, 137.000000
1222, 174, 93, 43.259483, -106.999191, 122.000000, 43.259483, -106.999191, 139.000000
1223, 418, 470, 43.139439, -86.785896, 1062.000000, 43.143051, -86.775009, 1114.000000
1224, 424, 470, 43.143051, -86.775009, 1060.000000, 43.143051, -86.775009, 1114.000000
1225, 715, 700, 42.904701, -87.004776, 1432.000000, 42.907921, -86.995689, 1427.000000
1226, 36, 119, 42.843067, -81.316284, 104.000000, 42.843067, -81.316284, 105.000000
1227, 36, 0, 42.921410, -80.763016, 107.000000, 42.921410, -80.763016, 108.000000
1228, 119, 36, 42.976559, -80.393188, 110.000000, 42.976559, -80.393188, 109.000000
1229, 129, 0, 43.117931, -78.679955, 134.000000, 43.109230, -78.680168, 155.000000
1230, 95, 0, 43.141895, -78.622055, 372.000000, 43.141895, -78.622055, 360.000000
1231, 36, 136, 43.267269, -78.520012, 119.000000, 43.267269, -78.520012, 120.000000
1232, 244, 95, 43.254910, -77.856255, 364.000000, 43.254910, -77.856255, 376.000000
1233, 152, 0, 43.148632, -76.233635, 121.000000, 43.148632, -76.233635, 157.000000
1234, 152, 152, 43.284836, -75.871368, 123.000000, 43.284836, -75.871368, 159.000000
1235, 443, 452, 43.134201, -73.418304, 1059.000000, 43.127991, -73.418930, 1071.000000
1236, 422, 453, 43.280563, -72.244217, 1028.000000, 43.280563, -72.244217, 1063.000000
1237, 488, 453, 42.874203, -72.416687, 1101.000000, 42.873280, -72.413872, 1046.000000
1238, 89, 335, 42.937229, -71.124405, 323.000000, 42.937229, -71.124405, 310.000000
1239, 89, 0, 43.204262, -70.625320, 326.000000, 43.204262, -70.625320, 313.000000
1240, 415, 0, 42.800911, -70.726608, 1012.000000, 42.800133, -70.710495, 1032.000000
1241, 676, 876, 42.803066, -71.067780, 1369.000000, 42.805950, -71.065521, 1423.000000
1242, 46, 53, 42.940361, -70.419670, 114.000000, 42.940361, -70.419670, 135.000000
1243, 184, 53, 42.940361, -70.419670, 118.000000, 42.940361, -70.419670, 135.000000
1244, 117, 81, 42.826584, -70.153412, 161.000000, 42.826584, -70.153412, 194.000000
1245, 134, 81, 42.826584, -70.153412, 178.000000, 42.826584, -70.153412, 194.000000
1246, 415, 385, 43.095299, -70.537231, 1009.000000, 43.094002, -70.541969, 982.000000
1247, 835, 587, 42.812702, -70.114189, 1183.000000, 42.805698, -70.123779, 1198.000000
1248, 746, 721, 42.991600, -70.211197, 1315.000000, 42.991684, -70.206299, 1273.000000
1249, 731, 789, 43.246784, -70.121445, 1447.000000, 43.246784, -70.121445, 1473.000000
1250, 28, 3, 43.007458, -69.647652, 73.000000, 43.011330, -69.651115, 29.000000
1251, 40, 32, 43.074001, -69.643906, 98.000000, 43.077625, -69.631706, 65.000000
1252, 192, 76, 43.177898, -69.658249, 165.000000, 43.177898, -69.658249, 201.000000
1253, 100, 249, 42.817898, -69.900772, 420.000000, 42.817898, -69.900772, 410.000000
1254, 392, 823, 42.917233, -69.821732, 869.000000, 42.923603, -69.817909, 882.000000
